Date,User,Tweet,Retweet
2022-12-21 05:18:45+00:00,Sport77Official,"Nusret Gökçe a.k.a. 'Salt Bae' mendapat kecaman dari pecinta sepak bola akibat ulahnya memegang trofi Piala Dunia yang dianggap sakral.

Padahal, sudah ada aturan bahwa yang berhak untuk menyentuh dan memegang trofi tersebut hanya orang-orang terpilih.

Hmm 👀

#FIFAWorldCup https://t.co/SS7fJV8Hzh",16
2022-12-21 05:17:00+00:00,_RifatFauzi_,"@tanyarlfes Gara2 pas piala dunia lalu nih makanya jadi sering ngetweet #ARG 😅

#FIFAWorldCup https://t.co/mBIbkXNUtX",0
2022-12-21 05:16:44+00:00,RizaldyMajid,"@ESPNFC Beres piala dunia balik lg ke realita, cuma kiper Aston Villa.",0
2022-12-21 05:16:32+00:00,meluvhoon,Jiah ini mah karena sebulan kemaren heboh piala dunia hahahha https://t.co/IZdaPs7nMt,0
2022-12-21 05:15:54+00:00,ncizharyan,"Gemes banget.. Dia adalah penyanyi yg sama waktu perform opening piala dunia 🥲 bisa gitu sii kook 😊😊
Kangen.. Update yuk ☺ https://t.co/UoK7GoUnPl",0
2022-12-21 05:15:48+00:00,penerbitfandom,Kini prestasinya bertambah lagi setelah ia menjadi salah satu asisten pelatih Lionel Scaloni dengan membawa Timnas Argentina menjuarai Piala Dunia. Samuel ditunjuk menjadi asisten pelatih pada 24 Agustus 2018.,1
2022-12-21 05:15:43+00:00,WaspadaOnline,"Piala Dunia 2022: Tim Tango Juara, Lionel Messi Dijadikan Nama Jalan di Argentina https://t.co/zP2AReOefd",0
2022-12-21 05:15:27+00:00,jdbot21,"Highlights Kualifikasi Piala Dunia 2018: Qatar 3 – 4 Colombia

…",0
2022-12-21 05:15:02+00:00,tauberitamedia,Melihat alasan mengapa trofi Piala Dunia sepak bola tidak boleh dibawa pulang dan disimpan juara. https://t.co/uh5UAOjPfc,0
2022-12-21 05:15:00+00:00,GOAL_ID,"Messi menyebut trofi Piala Dunia 2022 juga milik Maradona yang mendukung dari langit.

#Argentina #PialaDunia2022 #FIFAWorldCup #Qatar2022

https://t.co/3Ykdpk1B0z",3
2022-12-21 05:15:00+00:00,Bolanet,"Termasuk Benzema, Para pemain yang umumkan pensiun dari Timnas usai gagal di Piala Dunia 2022!
https://t.co/zNGWZDI9rm",1
2022-12-21 05:14:39+00:00,mhdfikrikhatib,@OktariaNita Dah di bilang jangan taruhan piala dunia masih juga kan boros kan,0
2022-12-21 05:14:19+00:00,hariankompas,"Beragam fitur unggul Canon EOS R6 membantu untuk merekam foto-foto menarik dari luar pertandingan selama Piala Dunia 2022. #Gawai #AdadiKompas

https://t.co/Tf6Imray8W",1
2022-12-21 05:13:40+00:00,vic_hasiholan,"@g_dawg46 @FaktaSepakbola Pemain, apalagi kiper, cuma lulusan Piala Dunia doang itu gak jamin skill dan keberuntungannya akan berlanjut di level klub.

Emi = Ochoa? 🤭",0
2022-12-21 05:12:37+00:00,Indiespotid,"Nikmati Kemenangannya, Lionel Messi Pamer Tidur Bareng Trofi Piala Dunia 2022 https://t.co/d73hzf5NP6",0
2022-12-21 05:12:08+00:00,pikiran_rakyat,"Perayaan Kemenangan Argentina di Piala Dunia 2022 Dihadiri 5 Juta Orang, Elon Musk Ikut Berkomentar https://t.co/5kFwJvUkxB",0
2022-12-21 05:11:50+00:00,vic_hasiholan,"@g_dawg46 @FaktaSepakbola Messi di sampingnya kok gak mau negur kiper paling sombong di Piala Dunia 2022 ini?

Martinez ini cuma ""the right man in the right place"" doang. Skill gak GG dan sejarah individu yang mengagumkan gak ada (selain pernah jadi kipernya Arsenal).

Kasihan sih...",0
2022-12-21 05:11:41+00:00,kurisutina22,@The_RedsIndo Lebih sulit daripada piala dunia karena Indonesia belum pernah juara di turnamen ini,0
2022-12-21 05:10:50+00:00,longzonbola,"Mbappe baru berusia 24 tahun, sudah ada Piala Dunia dalam tangan dan akan balik ke PSG serta ada dalam Champions League.
.
Sementara itu Martinez kembali ke Aston Villa yang belum tentu dapat apa-apa piala. https://t.co/6NGmgRA19S",8
2022-12-21 05:10:45+00:00,amdfzi2915,@FaktaSepakbola Padahal mbape udh punya piala dunia,0
2022-12-21 05:10:36+00:00,detikcom,"Ratusan koleksi baik itu bebatuan hingga mineral tersimpan rapi di dalam Museum Geologi, Bandung. Satu yang menarik adalah batu malakit yang menjadi batu penghias pada trofi Piala Dunia. 

Via @detik_jabar https://t.co/wANbr8gooy",1
2022-12-21 05:10:21+00:00,hockeymalaysia,"Rombakan Speedy Tigers sebelum ke Piala Dunia 2023 | Stadium Astro

https://t.co/zIHC9TWKLc",2
2022-12-21 05:09:32+00:00,balipuspanews,Daftar Pemain Yang Bermain Terakhir Untuk Terakhir Kalinya Di Piala Dunia Qatar https://t.co/3a0UB57u3n,0
2022-12-21 05:08:25+00:00,tonystarkori,@KuahMieSedap @Messinisti @chemat_1st @iyabgiya @cacaica72407826 @UpdateBolabola Minimal sering masuk piala asia sama masuk olimpiade dulu sih baru setelah itu mikir piala dunia,0
2022-12-21 05:07:58+00:00,bwinkme,"Masih membaca buku yang sama. Esai ini ditulis di tahun 2004, dan terjadi sekarang: Banyak kejutan terjadi di Piala Dunia kali ini. https://t.co/AirUX0GEPw",0
2022-12-21 05:07:55+00:00,penerbitfandom,"Sebelum menjadi pelatih, Scaloni merupakan pesepakbola yang berposisi sebagai bek sayap. Dia pernah bermain di West Ham United, Lazio, Real Mallorca, dan pensiun pada 2015 di Atalanta. Scaloni sendiri juga merupakan rekan setim Lionel Messi sebagai pemain di Piala Dunia 2006.",2
2022-12-21 05:07:34+00:00,wolipop,#FOTO Kedua wanita ini jadi kontroversi karena tiba-tiba buka baju di Piala Dunia 2022 Qatar. Identitas keduanya terungkap. Ini sosoknya: https://t.co/njZdbi9qUg,0
2022-12-21 05:07:23+00:00,JalanSukar,"@MUNDIRLM Ada akibat ada sebab, coba Om kroscek lagi omongannya Mbappe sebulan sebelum Piala Dunia ttg sepak bola Amerika Latin.",0
2022-12-21 05:06:55+00:00,penerbitfandom,"1. Lionel Scaloni

Lionel Scaloni menjadi kepala pelatih termuda di Qatar dengan usia 44 tahun. Ia juga menjadi pelatih termuda kedua yang menjuarai Piala Dunia, setelah pelatih Argentina lainnya, Cesar Luis Menotti, saat Piala Dunia 1978 dengan usia 39 tahun. https://t.co/XrFDjOSXox",3
2022-12-21 05:05:46+00:00,penerbitfandom,"Di balik kesuksesannya Argentina menjuarai Piala Dunia Qatar 2022, ada jajaran tim kepelatihan La Albiceleste yang bekerja luar biasa untuk membimbing serta melatih Lionel Messi Cs.

Dari legenda timnas hingga seorang pegiat blog yang menjadi video analis.

Sebuah utas~ https://t.co/TEddMlJDbf",116
2022-12-21 05:05:34+00:00,bolaskorcom,"Sempat mengumumkan bahwa Piala Dunia 2022 akan jadi penampilan terakhirnya. Namun, kini Lionel Messi memastikan tak akan gantung sepatu di level internasional pasca Argentina berhasil keluar sebagai juara Piala Dunia 2022.

#bolaskorcom #argentina #messi #qatar2022 #pialadunia https://t.co/kAFMZNZNc7",0
2022-12-21 05:05:22+00:00,al_almulthaf,"Pemain yang Harganya Meroket Setelah Piala Dunia 2022 Qatar , #pialadunia2022 ,#bursatranfer
https://t.co/eUtdDOON1u",0
2022-12-21 05:05:00+00:00,Bolanet,"Termasuk Martinez, Para Bintang Premier League yang angkat trofi Piala Dunia 2022!
https://t.co/WSP57Mlq6o",0
2022-12-21 05:04:46+00:00,geloraco,"Jubah Messi dan Sebutan Sheikh Saat Terima Trofi Piala Dunia 2022, Apa Maknanya?
https://t.co/s67q4luoNN",0
2022-12-21 05:04:32+00:00,idntimes,"Argentina Juara Piala Dunia, Pemuda Asal Mesir Meninggal https://t.co/1jkvCdW4sW",0
2022-12-21 05:03:00+00:00,KompasTV,"Wakil Presiden @Kiyai_MarufAmin memandang Timnas Indonesia harus mencontoh Maroko yang sukses hingga semifinal Piala Dunia 2022. Menurut Ma'ruf Amin, Maroko telah membuktikan bahwa tim yang tidak diperhitungkan dapat menembus babak semifinal piala dunia. https://t.co/p18oPdh6kg",22
2022-12-21 05:01:36+00:00,kompasiana,"Kisah Dua ""Bisht"" pada Final Piala Dunia 2022 https://t.co/CQIGY8rqYb",0
2022-12-21 05:01:34+00:00,kompasiana,"Kejutan Maroko di Piala Dunia 2022, dan Fakta Menjadi ""Juara"" di Bidang Energi Terbarukan https://t.co/I3acC59Zmu",0
2022-12-21 05:01:03+00:00,Bravaradio,Perayaan Juara Piala Dunia 2022 di Argentina Chaos Sampai Menimbulkan Korban Jiwa https://t.co/FvgDp0j7M7,0
2022-12-21 05:00:40+00:00,bapas_oku,"Kakanwil Kemenkumham Sumsel, Harun Sulianto mengapresiasi Lapas Palembang menggelar acara Nobar piala dunia 2022 yang dihadiri oleh pejabat struktural, jajaran pegawai lapas Lapas Kelas I Palembang.
@Kemenkumham_RI   
@kumhamsumsel
Harun Sulianto
#KumhamSumsel
#HarunSulianto. https://t.co/CFmf2O7kCA",0
2022-12-21 05:00:03+00:00,kompasiana,"Kisah Dua ""Bisht"" pada Final Piala Dunia 2022 https://t.co/Og6gjP93wk",0
2022-12-21 05:00:01+00:00,Bolanet,"Meme kocak netizen menerka saat Messi dan Mbappe kembali bertemu di PSG...
.
#EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022
https://t.co/UZXTWyVuey",0
2022-12-21 05:00:00+00:00,inilahkorancom,"Messi Unggah Foto Instagram, Bangun Sebagai Pemenang Piala Dunia 2022 https://t.co/qedT54BDj6 https://t.co/l4w3rxZmhf",0
2022-12-21 04:59:40+00:00,LifepodMedia,"Cetak Rekor Baru, Foto Messi Angkat Trofi Piala Dunia Raih Like Terbanyak di IG 

https://t.co/KnesjlTBm3",0
2022-12-21 04:58:19+00:00,ROSDAKARYA,"Tips seorang coach Robert menciptakan pesepabola yang hebat.

#sepakbola #pialadunia #rahasia #tips #bukubiografi #bukuolahraga #fyp #viral #Rosda61 https://t.co/7pekbQj5SI",0
2022-12-21 04:58:11+00:00,AllQuotex,"Argentina pasca piala dunia be like hajatan🥳

#ArgentinaCampeonDelMundo #PialaDunia2022 #WorldCup https://t.co/Pj6R4DffJg",6
2022-12-21 04:56:26+00:00,jazcokelat,"@Samsulch1 @idextratime Waktu AFF 2010 pasca Piala Dunia 2010 tetep bisa menikmati ko. Krna jedanya lumayan jauh +- 6 bulan (WC 2010 Juni, AFF Desember). Mungkin krna waktunya terlalu dekat aja jdi euphoria Pildun nya masih kerasa. Pildun Belum seminggu beres langsung nonton AFF jdi ya downgrade.",0
2022-12-21 04:56:21+00:00,detikcom,"Timnas Argentina gelar parade kemenangan Piala Dunia 2022 di Buenos Aires, Argentina pada Selasa (20/12). Warga tumpah ruah di jalanan sambut kepulangan Lionel Messi cs.  https://t.co/lHDjWXIOT7",2
2022-12-21 04:54:57+00:00,detikcom,Apa yang dilakukan Lionel Messi usai Argentina juara Piala Dunia 2022? Dia tidur dengan trofinya! https://t.co/oVQHwbKqtV,0
2022-12-21 04:54:34+00:00,Fido_id_,@mantriss Piala Dunia sudah dibawa ke Indonesia pak.,0
2022-12-21 04:54:30+00:00,kompasiana,Ada banyak pelajaran penting dalam keberhasilan Argentina memenangi Piala Dunia Qatar 2022. Apa saja? #headline https://t.co/S9igBXDdso,0
2022-12-21 04:54:28+00:00,TumbalProyekk,@kaikifka ah sakit hati yaaa ? aduhh poto profile lu orangnya gak ngapa2in di piala dunia wkwk,0
2022-12-21 04:54:25+00:00,zulkifl98669590,@IndiHomeCare Apa operator dan sistim nya rusak dampak dari piala dunia Qatar?,0
2022-12-21 04:53:41+00:00,CupeiPei,#news #berita #fakta #indonesia #viral #beritaterkini bola piala dunia dibuat di Indonesia https://t.co/xqZBmBdel1,0
2022-12-21 04:53:34+00:00,Bolanet,Kelakuan Menjengkelkan Salt Bae pada Perayaan Argentina Jadi Juara Piala Dunia 2022: Cium Trofi dan Ganggu Lionel Messi https://t.co/uHaKuW53tU,0
2022-12-21 04:53:28+00:00,casamilanid,"Terdapat 7 pemain #ACMilan yang tampil di Piala Dunia 2022 di Qatar kemarin. Dari ketujuh pemain tersebut, #Giroud dan #Theo cukup menyorot perhatian karena tampil di Final. Keduanya tampil di 6 dari 7 laga bersama Prancis dan mencetak total 5 gol dan 2 umpan gol.

#CMID https://t.co/YV0QRtY3Up",0
2022-12-21 04:53:07+00:00,nasrudinmar,loh? piala dunia wes final ta?😭,0
2022-12-21 04:53:00+00:00,Bisniscom,"Penyerang Tottenham Hotspur Richarlison akan menjalani pemindaian MRI setelah mengalami cedera hamstring saat Brasil kalah di perempat final Piala Dunia 2022
https://t.co/dhFnfYBLZr",0
2022-12-21 04:51:49+00:00,detikinet,Foto pesepakbola Lionel Messi mengangkat trofi Piala Dunia 2022 resmi memecahkan rekor dunia likes di Instagram. Messi mengalahkan foto telur yang viral. https://t.co/xT7FLORAtb,0
2022-12-21 04:51:34+00:00,InvestorID,"Penderitaan Argentina “Sepadan” dengan Kemenangan Piala Dunia, Kata Fans https://t.co/KXsp94SxVc",0
2022-12-21 04:51:32+00:00,Alonesiacom,"Messi Tidur Bawa Trofi Piala Dunia, Komentar Istri Mengejutkan https://t.co/lzghYjCQg1 #Messi𓃵 #Messi #FIFAWorldCup",0
2022-12-21 04:50:54+00:00,fansharustau,Piala Dunia 2006 Jerman adalah yang paling luas diliput televisi. Jumlah pemirsa televisinya melebihi Olimpiade.,0
2022-12-21 04:50:15+00:00,rezakaisar3,"@primarom @SerieA_Lawas Hasil Italia setelah juara Piala Dunia 2006
2010 - Babak 1
2014 - Babak 1
2018 - DNQ
2022 - DNQ

DNQ = Did not qualify",0
2022-12-21 04:49:51+00:00,flugelspiel,"@MafiaWasit argentina menyematkan bintang warna emas di atas logo AFA krn juara piala dunia.
klo indonesia juara aff boleh menyematkan bintang warna besi teyengen diatas logo PSSI ga mbah ?",0
2022-12-21 04:49:35+00:00,De_Liput,"Gila Abis, 6 Pemain dengan Passing Paling Progresif dalam Piala Dunia 2022 https://t.co/GYBhqtpaCj",4
2022-12-21 04:49:27+00:00,frmnto140,"Kuncinya jgn cuma liat performa di Piala Dunia doang, liat performa di klubnya juga.

Contoh, Enzo Fernandez. Dia bukan pemain yg tiba2 main jago di Piala Dunia. Di Benfica mainnya udah bagus, jadi kemungkinan gak akan flop. https://t.co/p9buPuV05r",0
2022-12-21 04:49:20+00:00,BandarBolaTop,"https://t.co/K6orKyeCQw

Emiliano Martinez Menggendong Boneka Kylian Mbappe Pada Saat Parade Juara Piala Dunia 2022

#BeritaBola #PrediksiBola #Daftartaruhanku #Skorbola #BandarBolaTerpercaya #PialaDunia2022 #JendelaTransfer #Sbobet #SitusBolaTerpercaya #kabarbola https://t.co/kPvVUgulIU",0
2022-12-21 04:48:43+00:00,detiksport,Lionel Messi sukses pecahkan rekor Instagram. Foto dirinya mengangkat trofi Piala Dunia 2022 jadi foto dengan likes terbanyak di platform tersebut. https://t.co/AJodYRq2fT,1
2022-12-21 04:48:03+00:00,Zigidotid,"Pacar Cristiano Ronaldo, Georgina Rodriguez diledek usai Messi dan Argentina juara Piala Dunia 2022 namun ia tak merayakannya. https://t.co/kPlqBG3ljV",0
2022-12-21 04:47:59+00:00,MrEngineering6,"Sekitar empat juta atau lima juta fans Argentina tumpah ruah memenuhi jalanan Buenos Aires dalam parade juara Piala Dunia. Saking padatnya, para pemain pun harus diangkut pergi menggunakan helikopter.

https://t.co/X23atjQ9JX",0
2022-12-21 04:47:36+00:00,koerniawanr02,"Piala dunia 2022 Qatar baru aja usai. Tapi gue malah bangga sama sepakbola di Wakandasia yg presidennya kacung naga,kenapa? Sebab ada kejadian supporter mati sampai ratusan orang tapi pengurusnya malah nabur bunga di Korea Selatan.",0
2022-12-21 04:47:32+00:00,jagodangdutcom,"Dinar Candy Lemas saat Nge-Dj di Malam Piala Dunia, Netizen Curiga Ini https://t.co/RiqOPqGs3A https://t.co/iHZ081eV10",2
2022-12-21 04:46:42+00:00,fatamedia__,"Postingan Instagram
Lionel Messi

mengangkat trofi Piala Dunia
menjadi postingan Instagram
dengan jumlah Like terbanyak
di Dunia.

© FATA MEDIA
#ARG #FRA
#Argentina #France
#Messi #Mbappe
#FinalWorldCup2022 https://t.co/Gwt8M8Wc5O",0
2022-12-21 04:46:34+00:00,itisyourss_co,"SALLY FOTO SAMA MESSIII🥹😭✨ Keren banget Messi &amp; timnya!!! Bikin deg-degan, seru banget dan akhirnya tim Argentina bawa pulang Piala Dunia aaaaaa keren polll🔥🔥🔥 Kalo kalian dari awal dukungnya tim manaa? #PialaDunia2022 #Messi𓃵 #Argentina #GOAT #Messi𓃵day https://t.co/iI0vE3Zpfa",0
2022-12-21 04:46:30+00:00,wineediar_,"@idextratime ✅Pencetak gol Prancis pd final Piala Dunia 1998 yaitu : 

➡️Zinédine Yazid Zidane 
( 2 gol ) 

➡️Emmanuel Laurent Petit 
( 1 gol )

Yuk join kuisnya guys! Yeayy ~

@Dickykurnia26 
@dzata14 
@dody_roy24 

#PilDunBarengIOH 

Semoga kita beruntung 🙆🏻‍♀️♥️
✅ @indosat @idextratime ✨..",0
2022-12-21 04:46:17+00:00,Anon_Gooners,"@MUpelawakmerah @Gooners_Report @diarioas Lu nonton bola cuma pas piala dunia aja kali yak
Lu gak liat emisi di aston villa kayak apa 
Biasa aja tuh kiper
Kalo tuk turnamen emang boleh lah",0
2022-12-21 04:46:15+00:00,fajaronline,Enam Calon Bintang Jebolan Piala Dunia 2022 Qatar https://t.co/K18OnS11nd #AlexisMacAllister #AzzedineOunahi #CodyGakpo #EnzoFernández,0
2022-12-21 04:46:11+00:00,alharits19,"@zenrs Pernah baca yg di final piala dunia antar klub pun begitu yah.
Lupa klubnya apa.
Main kasar lah intina",0
2022-12-21 04:45:40+00:00,BukuMilenial,"Piala dunia selesai, mari balik baca buku lagi #buku",0
2022-12-21 04:45:09+00:00,AbiHanif09,Masih seru piala dunia 2002 mas hehe https://t.co/jImcbrrNAx,0
2022-12-21 04:45:04+00:00,BintangJersey,"Cerita Jorginho Nonton Piala Dunia 2022: Awalnya Sakit Hati, Akhirnya Takjub https://t.co/xeBARTYly2",0
2022-12-21 04:44:26+00:00,AlamShah_8410,Foto Messi pegang trofi Piala Dunia keren juga buat cover EA Sports FC musim depan,0
2022-12-21 04:43:03+00:00,wineediar_,"✅Pencetak gol Prancis pd final Piala Dunia 1998 yaitu : 

➡️Zinédine Yazid Zidane 
( 2 gol ) 

➡️Emmanuel Laurent Petit 
( 1 gol )

Yuk join kuisnya guys! Yeayy ~

@Dickykurnia26 
@dzata14 
@dody_roy24 

#PilDunBarengIOH 

Semoga kita beruntung 🙆🏻‍♀️♥️
✅ @indosat @idextratime ✨",0
2022-12-21 04:42:27+00:00,Vikana_dee,"@caraxess_ Lah kita klo juara 4 Piala Dunia juga bakal kaya gitu kok..
Umpamanya.....",0
2022-12-21 04:42:24+00:00,ONursayid,"@AgataDiguna @sbyfess Koyoke nek ""kisah cinta aneh aneh"" onok piala dunia antar base/fess, sbyfess wis oleh bolak balik.",0
2022-12-21 04:41:31+00:00,haitenangaja,"Mengetahui manfaat bahagia bagi tubuh dan otak, kita tentu termotivasi untuk memiliki rasa bahagia seperti rasanya rakyat argentina bergembira karna memangkan piala dunia kemarin. 
Tetap semangat! Kita semua bisa bahagia dengan cara kita masing2! ❤️ https://t.co/0SMYpRs302",0
2022-12-21 04:41:02+00:00,balipuspanews,Pesepakbola Prancis Menjadi Sasaran Pelecehan Rasis ‘Kebencian’ Setelah Kekalahan Final Piala Dunia FIFA https://t.co/NtHIUqZf8W,0
2022-12-21 04:40:29+00:00,setiajayatoyota,"Bukan hanya tim sepak bola jagoan selama Piala Dunia Qatar 2022, mobil-mobil Toyota ini juga jadi jagoannya para Sobat Setiajaya.

Komen di bawah mana mobil Toyota jagoan kamu!

#SobatSetiaPerjalananmu #SetiajayaToyota https://t.co/I11Fw2o1LS",0
2022-12-21 04:40:09+00:00,KholisDoang,"@FaktaSepakbola Bentuk kekesalan nya karena gawangnya dijebol Mbappe 4 kali di Final Piala dunia. 
Mau balas Mbappe di lapangan gak bisa jadi balasnya waktu Selebrasi aja 😅 Martinez kadang kadang Martinez 😅",0
2022-12-21 04:39:25+00:00,imsportTV,"Perayaan gelar juara timnas Argentina menggunakan bus dengan atap terbuka di Buenos Aires pada Selasa (20/12) pukul 11.45 waktu setempat, berujung ricuh.

More : https://t.co/JQXgtDEaMD

#pialadunia #chaosargentina #imsport",0
2022-12-21 04:39:25+00:00,Harazhar91,"Martinez ni badut betul,argentina mmg trkenal dgn racist n nganjing org sepanjang piala dunia tahun n. Aku rasa dia bengang la tu 4 kali mbappe tewaskan dia dlm satu game. https://t.co/jPrMYCJWNx",0
2022-12-21 04:38:27+00:00,aripr_,"piala dunia hanyalah event pembuka piala AFF

assalamualaikum asia tenggara 🇮🇩",0
2022-12-21 04:38:18+00:00,Yudhanu30921455,"@Catatan_ali7 @putri_wiki90 @alajagimana Sudah lama follow 

Saya colek nih teman teman ane.. Dri pda mereka  gabut ya bang @Catatan_ali7 sehabis piala dunia , mending bantuin bang ali jualan seprei .. 

@Cristiano @AchrafHakimi @KMbappe @AntoGriezmann  dan elu @afa mentang mentang menang diem bae... Retwet dunk 😁",0
2022-12-21 04:38:07+00:00,ASTROARENA,Piala Dunia Qatar: Argentina tidak dapat tamatkan perarakan trofi di Buenos Aires | Stadium Astro https://t.co/x2dmDuihKQ,0
2022-12-21 04:37:45+00:00,nickmay02139,"Efek piala Dunia, Neymar Fby &amp; Tristan Malanesya https://t.co/nep0MwTND5",0
2022-12-21 04:37:32+00:00,CNNIDdaily,"Tim nasional Argentina tiba di Bandara Internasional Ezeiza, di kota Buenos Aires Selasa waktu setempat. Lionel Messi yang membawa trofi Piala Dunia, disambut meriah para pendukung. https://t.co/ns6OyEyJew https://t.co/4nEOti04iC",0
2022-12-21 04:37:22+00:00,azzammuth_,"Seperti Goku yang kumpulkan 7 dragon ball untuk dapatkan permintaannya, maka Leo kumpulkan 7 ballon d'or untuk dapatkan 1 yang ia idamkan, trophy piala dunia",0
2022-12-21 04:37:03+00:00,haluanharian,"Piala Dunia 2026: 3 Negara jadi Tuan Rumah, Format Turnamen Berbeda https://t.co/y9TDHWfP8H",0
2022-12-21 04:35:54+00:00,fansharustau,"Malam menjelang Final Piala Dunia 2006, tak seorangpun dari anggota timnas Italia yang dapat tidur, kecuali sang kapten Fabio Cannavaro.",0
2022-12-21 04:35:12+00:00,detiksport,#FOTO Kedua wanita ini jadi kontroversi karena tiba-tiba buka baju di Piala Dunia 2022 Qatar. Identitas keduanya terungkap. Ini sosoknya: https://t.co/1WSBmxsDQG,1
2022-12-21 04:33:49+00:00,KomangA88187839,"Perayaan juara piala dunia di Argentina, dari jauh di lihat orang sperti semut.
Dan itu bukan 7juta/lebih..
Di perkirakan manusia merayakan itu jumlahnya cuma puluhan ribu saja. https://t.co/cTKuWMDl1v",0
2022-12-21 04:33:34+00:00,azlaniadani,"Penyerang Hoki Kebangsaan Azrai Aizad nama terbaru dalam senarai kecederaan apabila keputusan x-ray menunjukkan jarinya patah. Menurut jurulatih Arul Selvaraj, beliau akan menunggu keputusan MRI dalam masa terdekat sama ada Azrai boleh beraksi di Piala Dunia. @ASTROARENA https://t.co/53EzPLtS73",8
2022-12-21 04:33:33+00:00,VIVAbola,"Gagal Bawa Prancis Juara Piala Dunia, Kylian Mbappe Kena Ejek Emiliano Martinez https://t.co/i8qL02HXEk",1
2022-12-21 04:33:05+00:00,kappy015,"Hasil piala dunia yang mengecewakan...!?
#FIFAWorldCup",0
2022-12-21 04:32:35+00:00,JAZZLEEN_GLBRT,@LiliumWit sejak piala dunia gw jadi ngefans  beneran sama mbappe 😂😂 awalnya sih coba-coba ehh keterusan 🤣🤣,0
2022-12-21 04:32:33+00:00,idntimes,"Lionel Messi akhirnya sukses mempersembahkan gelar juara Piala Dunia 2022 untuk Argentina. Dia pun mempersembahkan trofi ini untuk para pendahulunya, termasuk legenda sepak bola Diego Maradona. https://t.co/MBxdXGbRYs https://t.co/vzTdb1wncq",0
2022-12-21 04:32:18+00:00,wide024,"Menariknya, dari awal sebelum Piala Dunia mulai, saya sudah prediksi Perancis ketemu Argentina di final dan Argentina juara https://t.co/mYeExJS4gg https://t.co/JkNhcKHTVh",0
2022-12-21 04:31:42+00:00,radikfm_ums,"Ajang Piala Dunia 2022 Qatar (FIFA World Cup 2022) tampaknya membuat mesin pencarian Google memecahkan rekor trafik pencarian.

#RadikFM
#Ensiklopedia",0
2022-12-21 04:30:34+00:00,liputan6dotcom,"Deretan Skandal Salt Bae, Terbaru Pegang Trofi Piala Dunia Sembarangan dan Dicueki Lionel Messi https://t.co/x5qPUw7p2m",0
2022-12-21 04:30:21+00:00,yellowflash____,Aneh rasane bar Piala Dunia langsung nyambung liga,0
2022-12-21 04:29:49+00:00,kambasku040,@shizutzyy @Slhaznan @hahakiiim @_zainuul_ @FaktaSepakbola Terus di samain piala liga wakanda ama piala dunia ya jauh bosss,0
2022-12-21 04:28:51+00:00,detikcom,"Timnas Argentina gelar parade kemenangan Piala Dunia 2022 di Buenos Aires, Argentina pada Selasa (20/12). Warga tumpah ruah di jalanan sambut kepulangan Lionel Messi cs.

#juaraboladunia https://t.co/yV7KPusZz0",0
2022-12-21 04:28:32+00:00,Boychuks2,"@FaktaSepakbola Si emil goblok martinez ini g paham apa gimana
Mbappe masih bs main 2 edisi piala dunia lagi 
Lah dia",0
2022-12-21 04:28:05+00:00,tudaibayyorside,@cndrasptian @registaco dia juga cuman butuh 1 match buat pulangin prancis dan jadi juara piala dunia wkwkwkwk,0
2022-12-21 04:27:27+00:00,Yudariza04,"@gilangseva1 @celotehmhsw @rizalfatkhurikh @false10s @FaktaSepakbola Selama gw nonton piala dunia, baru kali ini negara yg juara dunia kebobolan sebanyak dia, 7 laga kebobolan 8 gol. Lwn negara kuat dari 2 laga kebobolan 5 Gol. Dia bagus kalau adu pinalti &amp; mental bagus di sistem turnamen. Selebihny? Dia cm kiper biasa ja, gk cocok di sistem liga.",0
2022-12-21 04:27:26+00:00,turius_w,"Ini bukti transaksi bagi 3 pemenang tebak skor berhadiah final piala Dunia 2022 -2x45 menit, selamat beruntung, mohon maaf kalau ada yang beruntung kami tunggu kesempatan di lain waktu Terima kasih semuanya
@fredellbenn @theirents @WisnuAndreas7 https://t.co/3IN2bpMjRI",2
2022-12-21 04:26:56+00:00,Teboartsy,@theabdulhadi Yoi Ronaldo Brasil yang juara Piala Dunia 2002,0
2022-12-21 04:25:57+00:00,labiebsadat,"@MTeguh_ Iya itu masuk kandidat, sayang cuma lolos 16 besar. 

Ada orang kagak ada kontribusinya, juara Piala Dunia 🤣🤣🤣",0
2022-12-21 04:25:16+00:00,alwi_akbar,Seandainya Prancis juara Piala Dunia https://t.co/7vMtePOWeP,0
2022-12-21 04:23:58+00:00,AbdullahAlwi98,Yg jelas kalo bahas goat masih bela Ronaldo tinggal kirim foto messi angkat piala dunia udah bakal kena mental. https://t.co/7LZMhelNiS,0
2022-12-21 04:23:43+00:00,CupeiPei,#news #berita #fakta #indonesia #viral #beritaterkini arti maskot piala dunia 2022 https://t.co/5KHkQBzKYW,0
2022-12-21 04:23:17+00:00,rizkiaajii,"@FaktaSepakbola Bisa gak sih nanti Perancis satu grup sm Argentina di Piala Dunia 2026? wkwkwk

Seru sih kayanya, apalagi kalo Argentinya dibuat nggak lolos",0
